	Publisher	pmcid	FigURL	Caption	PDFURL	FigName
2506	Oncotarget	PMC4484427	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4484427/bin/oncotarget-06-10893-g006.jpg	CXCR4 knock-down confirmed that the SDF-1α/CXCR4 interaction played a critical role in the radiation-induced invasiveness of H1299 cells(A) <b>Western blot</b> analysis of the expression levels of downstream molecules in the SDF-1α/CXCR4 pathway, including pAkt, pERK1/2, MMP-2 and MMP-9, after treatment with irradiation, SDF-1α or a combination of SDF-1α plus irradiation. (B) <b>Western blot</b> analysis of the expression of pAkt, pERK1/2, MMP-2 and MMP-9 after the indicated treatment.		PMC4484427_oncotarget-06-10893-g005.jpg
2507	Case Reports In Orthopedics	PMC4484565	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4484565/bin/CRIOR2015-359024.001.jpg	Preoperative radiographs showing a large speculated mass of calcified loose bodies.		PMC4484565_CRIOR2015-359024.001.jpg
2508	Bmc Ophthalmology	PMC4485862	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4485862/bin/12886_2015_60_Fig3_HTML.jpg	Patient 9. Cerebral MRI (T1) showed a left occipito-parietal atrophy (arrows)		PMC4485862_12886_2015_60_Fig3_HTML.jpg
2509	Plos One	PMC4486455	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4486455/bin/pone.0130512.g002.jpg	MRI findings at 24 hours following stroke: MRA and DWI.Temporary MCAO MRA demonstrates reperfusion in the right MCA territory (A), and diffusion deficit on DWI in the right MCA cortex (B). Permanent MCAO MRA shows no flow beyond the right proximal MCA (C), and a larger diffusion deficit involving the whole MCA territory including subcortical structures (D). DWI, diffusion weighted imaging; MCA, middle cerebral artery; MCAO, middle cerebral artery occlusion; MRA, magnetic resonance angiography, n = 6/gp.		PMC4486455_pone.0130512.g002.jpg
2510	Journal Of Research Of The National Institute Of Standards And Technology	PMC4487310	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4487310/bin/jres.118.010f3.jpg	Nonlinear parabolic blurring of sharp MRI brain image g(x, y), by using it as initial values in Eq. (11) with two different sets of values for the constants a,b.		PMC4487310_jres.118.010f3.jpg
2511	Plos One	PMC4487994	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4487994/bin/pone.0131823.g002.jpg	miR-155 deficiency results in increased basal CD4+ T cell activation and proliferation in LAT-KI mice.(A) CD5 and CD69 surface marker expression as measured by flow cytometry in CD4+ lymph node T cells of mice of the indicated genotypes. Ages of the mice were the same as in Fig 1C. The results are representative of 9 experiments. (B) In vivo BrdU labeling. CD4+ lymph node T cells from mice previously injected with BrdU. Ages of the mice were 10 wks (WT) and 8 wks (other 3 genotypes). The results are representative of 3 experiments. (C) Negatively selected CD4+ T cells from the indicated genotypes were stimulated with αCD3ε/CD4 (10 μg/ml, 3 min.). Ages of the mice were 10 wks (WT, miR155-/-), 11 wks (LAT-KI), and 12 wks (DM). SDS whole cell lysates (WCLs) were analyzed by <b>western blotting</b> (WB). A representative WB is shown (n = 3).		PMC4487994_pone.0131823.g002.jpg
2512	Journal Of Orthopaedic Surgery And Research	PMC4490609	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4490609/bin/13018_2015_238_Fig1_HTML.jpg	One patient in group A. Anterior-only approach was performed in a 40-year-old female with C7-T1 lesion and partial T2 destruction. a, b X-ray demonstrated sagittal instability and kyphosis. A pre-operative sagittal CT (c) and MRI (d) showed significant C7-T1 and partial T2 vertebral bodies’ destruction with mild kyphosis associated with epidural and paravertebral abscess formation, and the cervical spinal cord was severely compressed. A postoperative X-ray (e, f) indicated that the kyphosis got obviously improved; sagittal and coronal CT scan (g, h) showed satisfied focal clearance and decompression without graft and instrumentation-related complications and relapse of Pott’s disease at 12 months of post-operation		PMC4490609_13018_2015_238_Fig1_HTML.jpg
2513	Journal Of Orthopaedic Surgery And Research	PMC4490715	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4490715/bin/13018_2015_204_Fig4_HTML.jpg	At 1 year postoperatively, the lumbosacral angle was 23°. (A) Anteroposterior view and (B) lateral view.		PMC4490715_13018_2015_204_Fig4_HTML.jpg
2514	Biomed Research International	PMC4491561	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4491561/bin/BMRI2015-215910.002.jpg	The schematic diagram at top left shows placement of the Doppler sample volume (SV) in left Mod-MPI measurement. The corresponding Doppler waveform is shown at bottom and the 2D echocardiograph is at top right. LV: left ventricle; LA: left atrium; RV: right ventricle; RA: right atrium; AO: aortic outflow tract; adapted from Hernandez-Andrade et al. (2005) [5].		PMC4491561_BMRI2015-215910.002.jpg
2515	Journal Of Functional Biomaterials	PMC4493521	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4493521/bin/round-4/images/jfb-06-00407-g003.jpg	Repair after immediate (LEFT) and delayed (RIGHT) fixation: 2D micro CT images are shown in the sagittal plane (A,A’) indicating the position along the screw (arrows) at which transaxial 2D images are shown for the volar (V,B,B’), osteotomy site (O,C,C’) and dorsal (D,D,D’) aspects of the radiocarpal bones. Corresponding histological sections from the same levels (E–G,E’–G’) were stained with Alizarin red and Methylene blue to distinguish mineralized (red) from soft (blue) tissue. Complete bridging occurred with immediate fixation (A,C) whereas little bone was seen in the osteotomy site (A’,C’) with delayed fixation. Histological sections confirmed the presence of bone in the osteotomy site with immediate fixation (F) and its absence with delayed fixation (F’). Arrow (B) points to ROI used for quantitative micro CT analyses and scale bars (B,E) represents 2 mm.		PMC4493521_jfb-06-00407-g003.jpg
2516	Oncotarget	PMC4494910	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494910/bin/oncotarget-06-11863-g005.jpg	JNK2 increases putative tumor initiating cells and inhibits ER expression in p53ko mouse and mutant p53-expressing human cellsA. CD24/CD49f staining was compared in p53ko cell lines by flow cytometry; B. The percentage of CD24− and CD24+ cells were assessed in p53ko;jnk2ko GFP-JNK2 cells that were gated for GFP expression (medium and high) by flow cytometry; C. CD24+ and CD24− populations in p53ko;jnk2ko GFP-JNK2 cells were separated by FACS and expression of EMT/stem (red) and differentiation (blue) markers measured by qPCR; D. CD24+ and CD24- populations in p53ko;jnk2ko GFP-JNK2 cells were tested for Gata-3 expression by RT-PCR; E. shJNK2 or GIPZ non-silencing plasmids were stably expressed in mutant p53-expressing MDA 231 and 21PT cell lines. JNK2 and SMA expression were measured by <b>western blot</b>; F. MDA 231 cells were assessed for EpCAM and CD44 expression; G. EpCAMhi and EpCAMneg/lo populations in MDA 231 cells were separated by FACS. Brca1 was measured by qPCR; H. Cell viability of p53ko cells was evaluated using MTT assay; I.p53ko cells were pulse labeled with BrdU. BrdU incorporation in CD24+ and CD24− populations was measured; J. <b>Western blot</b> of ER and PR expression in p53ko cells; K.p53ko cells were cultured with charcoal stripped serum (CSS), CSS + Estradiol (E2), or CSS + E2 + Fulvestrant (F) and ER expression was measured by <b>western blot</b>; L.p53ko cells were cultured in full medium with or without F. Cell viability was measured at times indicated. Suppression of growth is shown as percentage of DMSO control growth for each genotype; M. Effect of E2 and E2-F treatment on orthotopically growing p53ko;jnk2ko GFP and GFP-JNK2 cells.		PMC4494910_oncotarget-06-11863-g005.jpg
2517	Oncotarget	PMC4496361	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4496361/bin/oncotarget-06-10366-g002.jpg	TNBC cell lines comprise of cells with heterogeneous Sox2 regulatory region 2 (SRR2) reporter activityA. FACS dot plots illustrating the GFP expression of ER− cell lines virally-infected with the mCMV or SRR2 reporter plasmids. Gates drawn show the RU and RR subsets collected and cultured separately thereafter, percent of gated live population is reported. B. Flow cytometry dot plot and merged histogram analyses for GFP expression of ER− RU and RR lines. Cells were also harvested and assayed for relative SRR2 luciferase activity. C. Q-PCR results of SOX2 and OCT4A expression in the triple-negative RU and RR cell lines normalized to GAPDH, and further normalized to MCF7 RU sample. Previously reported high Sox2-expressing MCF7 RU and RR cell lines SOX2 and OCT4A expression data are shown for comparison. <b>Western blot</b> visualizing Sox2 and Oct4A/B protein expression. Ntera2 (a malignant human pluripotent embryonic carcinoma cell line) acts a positive control for Sox2 and Oct4A/B expression.		PMC4496361_oncotarget-06-10366-g002.jpg
2518	Plos One	PMC4497623	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4497623/bin/pone.0130964.g003.jpg	Bpp5 O-antigen locus sequence similarity and production.(A) Percent sequence similarity of genes within the O-antigen locus of B. parapertussishu strain 12822 and B. parapertussisov strain Bpp5 compared to B. bronchiseptica strain RB50. <b>Western blots</b> of B. bronchiseptica strains RB50, RB50Δwbm, 1289, 1289Δwbm, or B. parapertussisov strain Bpp5 purified LPS probed with convalescent serum from mice inoculated with 5x105 CFU of either RB50 (B) or 1289 (C), or vaccinated with 1x108 CFU of heat-killed Bpp5 (D). (E) Emerald Green stain of purified LPS of B. bronchiseptica strain RB50, mutant RB50Δwbm, or B. parapertussisov strain Bpp5.		PMC4497623_pone.0130964.g006.jpg
2520	Frontiers In Zoology	PMC4498530	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4498530/bin/12983_2015_108_Fig2_HTML.jpg	aTUB-LIR and 5HT-LIR in early-stage C. teleta larvae (stages 4 – 6). Images are z-stack confocal images of larvae labeled with anti-acetylated-α-tubulin (green), anti-serotonin (red) and nuclear stain (blue). Panels labeled with an apostrophe (e.g.,a') are single-channel images of either aTUB-LIR (’) or 5HT-LIR (”) from the merged image without an apostrophe (e.g.,a) except where otherwise noted. The z-stack in g” is of the same animal, but includes more superficial focal planes in order to show cell bodies with 5HT-LIR. Panels a and c are cropped views of the brain. The two forming brain lobes (br) are indicated in a. The scale bar in e is 50 μm, and all images are to approximately the same scale. Open arrowheads in a, b’, c, d’, e’ indicate scac+. In b”, closed arrowheads point to a faint pair of neuronal cell bodies with 5HT-LIR and open arrows point to neurites with 5HT-LIR that run along the ventral side of the prototroch. The position of the prototroch (pt) and telotroch (tt) is indicated in e, f and g. The circumesophageal connectives (cc) and main connectives (mc) of the ventral nerve cord are indicated in e’. Open arrows in e” point to neurites with 5HT-LIR that run along the prototroch and telotroch. In f, f’, g and g’, lines mark the posterior boundary of segments three and four. In f’, closed arrows point to the right pair of ventral-lateral neurites that run from anterior to posterior. In f”, the open arrow indicates an aberrant neurite. Closed arrowheads in g” point to peripheral neurons with 5HT-LIR. Stage is indicated in the lower-left corner, and view is indicated in the lower-right corner, except for a and c, which are dorsal views. Anterior is to the left in all ventral views, and ventral is down in all anterior views. ant, anterior; cc, circumesophageal connectives; mc, main connectives; pt, prototroch; tt, telotroch; vent, ventral		PMC4498530_12983_2015_108_Fig2_HTML.jpg
2521	Plos One	PMC4498759	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4498759/bin/pone.0132331.g003.jpg	Voxel-based morphometry results showing differences between control sheep and Batten affected sheep, at the baseline scan.Coronal sections are pseudocoloured to show changes in grey matter (A), or white matter (B). The colour bar shows Student’s t-score with 8 degrees of freedom. The position of the sequential coronal sections indicated by the lines on the accompanying sagittal section.		PMC4498759_pone.0132331.g003.jpg
2522	Journal Of Orthopaedic Surgery And Research	PMC4501069	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4501069/bin/13018_2015_256_Fig6_HTML.jpg	MR images obtained 28 days after surgery		PMC4501069_13018_2015_256_Fig6_HTML.jpg
2523	Plos One	PMC4503755	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4503755/bin/pone.0132661.g001.jpg	Analysis of ADAM17 silencing in lymphatic endothelial cells (LEC).(A) <b>Western blotting</b> analysis comparing the levels of ADAM17 in primary LEC vs. hTERT-immortalized LEC. (B) Quantitative RT-PCR analysis of ADAM17 mRNA levels in the wild type LEC (WT), LEC stably transduced with lentiviral vector encoding mock (control) shRNA (M), and LEC stably transduced with lentiviral vectors encoding shRNA sequences targeting ADAM17 –no. 2 alone (S1) or nos. 3 and 5 (S2). Bars represent mean ± SD of three independent experiments performed in duplicates. *P&lt;0.01 vs M. (C) <b>Western blotting</b> analysis of ADAM17 protein levels in lysates from the LEC sublines. NS–nonspecific band (D) Flow cytometry analysis of the LEC markers, CD31 and podoplanin, in M and S1. (A, B, C) Shown are representative results of two (A) or three (B, C) independent analyses performed.		PMC4503755_pone.0132661.g001.jpg
2524	Scientific Reports	PMC4503982	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4503982/bin/srep12144-f7.jpg	MRI-based quantitative assessment of hypothalamic gliosis in hyperuricemia rodents and humans.(A,B) Regions of interest (circles) and representative images of the normal rats (A) and hyperuricemia rats (B). a. High-resolution, 2-dimensional rapid acquisition; b. T2 map generated from a multiecho sequence; c. DTI for tensor trace measurement; d. DTI for fractional anisotropy. (C–E) Results of multiparametric quantitative assessment in hyperuricemia rats and chow-fed controls, including T2 relaxation time (C) (ms = millisecond), tensor trace (D) and fractional anisotropy (E) (n = 6 rats per group). (F,G) Representative coronal T2 FES FLAIR images through the hypothalamus in a normal serum UA subject (F) and a hyperuricemia subject (G). Insets show the placement of ROIs (white circles) in the mediobasal hypothalamus (MBH) and amygdala (AMY). (H) The average signal ratio on both sides that signal intensity within ROIs placed in the MBH versus ROIs in adjacent amygdala tissue was used for quantitative assessment in normal serum UA subjects (n = 16 subjects) and hyperuricemia subjects (n = 15 subjects). (I) Correlation of serum UA concentration with MBH hyperintensity, as measured by average MBH/amygdala signal ratio on both sides (n = 31 subjects; r = 0.41). All displayed values are the mean ± SEM. *P &lt; 0.05; **P &lt; 0.01; ***P &lt; 0.001 versus control.		PMC4503982_srep12144-f7.jpg
